folioviv,foliohog,numren,trab,tipo_trab1,tipo_trab2,ocupa1,ocupa2
2061533514,1,02,1,3,0,1,0
2061533514,1,03,1,1,0,1,0
2061533514,1,04,1,1,0,1,0
2061533514,1,05,1,1,0,1,0
2061533515,1,01,1,1,0,1,0
2061533516,1,03,1,1,0,1,0
2061533516,1,04,1,1,0,1,0
2061533701,1,01,1,1,0,1,0
2061533701,1,02,1,1,0,1,0
2061533702,1,01,1,3,0,1,0
2061533702,1,02,1,1,0,1,0
2061533703,1,01,1,3,0,1,0
2061533703,1,02,1,1,0,1,0
2061533703,1,03,1,3,1,1,1
2061533703,1,04,1,1,0,1,0
2061533703,1,05,1,1,0,1,0
2061533704,1,01,1,3,1,1,1
2061533704,1,02,1,1,0,1,0
2061533705,1,01,1,1,3,1,1
2061533705,1,02,1,3,0,1,0
2061533705,1,03,1,1,0,1,0
2061617506,1,01,1,3,3,1,1
2061617506,1,02,1,1,0,1,0
2061617506,1,03,1,1,3,1,1
2061617506,1,04,1,1,0,1,0
2061617506,1,06,1,3,0,1,0
2061617507,1,01,1,3,0,1,0
2061617507,1,02,1,1,0,1,0
2061617508,1,02,1,3,0,1,0
2061617508,1,03,1,1,0,1,0
2061617508,1,04,1,1,0,1,0
2061617508,1,05,1,1,0,1,0
2061617509,1,01,1,3,0,1,0
2061617509,1,02,1,3,0,1,0
2061617509,1,03,1,1,0,1,0
2061617509,1,04,1,1,0,1,0
2061617510,1,01,1,3,1,1,1
2061617510,1,02,1,1,0,1,0
2061617511,1,01,1,1,0,1,0
2061617511,1,02,1,1,0,1,0
2061617612,1,01,1,3,1,1,1
2061617612,1,02,1,1,1,1,1
2061617612,1,03,1,1,1,1,1
2061617614,1,01,1,3,3,1,1
2061617614,1,02,1,3,3,1,1
2061617615,1,01,1,3,0,1,0
2061617615,1,02,1,1,3,1,1
2061617615,1,03,1,3,3,1,1
2061617616,1,01,1,3,0,1,0
2061617616,1,02,1,3,1,1,1
2061617701,1,01,1,1,3,1,1
2061617702,1,01,1,1,0,1,0
2061617703,1,01,1,3,3,1,1
2061617703,1,02,1,3,3,1,1
2061617704,1,01,1,3,0,1,0
2061617705,1,01,1,3,0,1,0
2061617705,1,02,1,3,0,1,0
2061617817,1,02,1,3,0,1,0
2061617817,1,03,1,1,0,1,0
2061617817,1,04,1,3,0,1,0
2061617817,1,05,1,1,0,1,0
2061617817,1,06,1,3,0,1,0
2061617818,1,01,1,3,3,1,1
2061617818,1,02,1,1,0,1,0
2061617819,1,01,1,1,0,1,0
2061617819,1,02,1,3,0,1,0
2061617819,1,03,1,1,0,1,0
2061617819,1,04,1,1,0,1,0
2061617820,1,01,1,1,1,1,1
2061617820,1,02,1,1,0,1,0
2061617821,1,01,1,1,0,1,0
2061630016,1,01,1,3,1,1,1
2061630016,1,04,1,1,0,1,0
2061630017,1,01,1,3,0,1,0
2061630019,1,02,1,3,0,1,0
2061630020,1,02,1,3,1,1,1
2061630311,1,01,1,1,0,1,0
2061630312,1,01,1,3,1,1,1
2061630312,1,02,1,3,0,1,0
2061630312,1,03,1,1,0,1,0
2061630313,1,01,1,3,0,1,0
2061630313,1,02,1,1,0,1,0
2061630313,1,03,1,1,0,1,0
2061630315,1,01,1,3,0,1,0
2061630315,1,03,1,1,0,1,0
2061630315,1,04,1,1,0,1,0
2061630403,1,02,1,1,3,1,1
2061630404,1,01,1,1,3,1,1
2061630405,1,01,1,1,3,1,1
2061630405,1,03,1,1,0,1,0
2061630405,1,04,1,1,0,1,0
2061630405,1,05,1,1,0,1,0
2061630906,1,01,1,3,0,1,0
2061630906,1,02,1,1,3,1,1
2061630907,1,01,1,3,0,1,0
2061630907,1,03,1,1,0,1,0
2061630907,1,04,1,1,0,1,0
2061630908,1,01,1,3,3,1,1
2061630908,1,02,1,3,0,1,0
2061630908,1,03,1,1,0,1,0
2061630910,1,01,1,3,3,1,1
2061630910,1,02,1,1,1,1,1
2061646201,1,01,1,1,3,1,1
2061646203,1,01,1,3,0,1,0
2061646203,1,02,1,3,1,1,1
2061646203,2,01,1,3,1,1,1
2061646204,1,01,1,3,0,1,0
2061646204,1,02,1,1,1,1,1
2061646204,1,03,1,1,0,1,0
2061646205,1,01,1,3,0,1,0
2061646205,1,03,1,1,0,1,0
2061646205,1,05,1,1,0,1,0
2061646511,1,01,1,2,3,1,1
2061646511,1,02,1,3,0,1,0
2061646511,1,03,1,1,0,1,0
2061646511,1,04,1,1,0,1,0
2061646512,1,01,1,3,0,1,0
2061646514,1,01,1,3,0,1,0
2061646514,1,02,1,3,0,1,0
2061646514,1,03,1,1,0,1,0
2061646514,1,04,1,1,0,1,0
2061646514,1,05,1,1,0,1,0
2061646515,1,01,1,3,0,1,0
2061646515,1,03,1,3,0,1,0
2061646616,1,03,1,3,0,1,0
2061646617,1,01,1,3,0,1,0
2061646617,1,03,1,1,1,1,1
2061646617,1,09,1,1,1,1,1
2061646618,1,01,1,1,3,1,1
2061646618,1,03,1,1,1,1,1
2061646707,1,01,1,3,0,1,0
2061646707,1,03,1,3,0,1,0
2061646707,1,04,1,1,0,1,0
2061646707,1,06,1,1,0,1,0
2061646708,1,01,1,3,0,1,0
2061646709,1,01,1,3,0,1,0
2061646709,1,03,1,1,0,1,0
2061646709,1,05,1,1,0,1,0
2061678407,1,01,1,1,0,1,0
2061678407,1,02,1,1,0,1,0
2061678407,1,03,1,1,0,1,0
2061678408,1,01,1,1,0,1,0
2061678408,1,02,1,1,0,1,0
2061678410,1,01,1,1,0,1,0
2061678410,1,02,1,1,0,1,0
2061678411,1,01,1,3,0,1,0
2061678613,2,01,1,1,0,1,0
2061678614,1,01,1,3,0,1,0
2061678614,1,02,1,1,0,1,0
2061678614,1,03,1,1,0,1,0
2061678615,1,01,1,3,3,1,1
2061678615,1,02,1,1,0,1,0
2061678616,1,01,1,3,0,1,0
2061678617,1,01,1,1,0,1,0
2061678617,1,02,1,3,3,1,1
2061678617,1,04,1,1,0,1,0
2061678618,1,01,1,1,0,1,0
2061678618,1,02,1,3,0,1,0
2061678819,1,01,1,1,3,1,1
2061678819,1,02,1,1,0,1,0
2061678820,1,01,1,3,1,1,1
2061678821,1,01,1,1,0,1,0
2061678821,1,02,1,3,0,1,0
2061678822,1,01,1,1,1,1,1
2061678822,1,02,1,3,0,1,0
2061678823,1,02,1,3,0,1,0
2061678824,1,01,1,3,0,1,0
2061678824,1,02,1,1,0,1,0
2061678824,1,03,1,1,1,1,1
2061678901,1,01,1,1,0,1,0
2061678901,1,02,1,1,0,1,0
2061678901,1,03,1,3,0,1,0
2061678901,1,04,1,1,0,1,0
2061678902,1,01,1,1,3,1,1
2061678902,1,03,1,1,0,1,0
2061678902,1,04,1,1,0,1,0
2061678903,1,01,1,3,0,1,0
2061678903,1,02,1,1,0,1,0
2061678904,1,01,1,1,3,1,1
2061678904,1,02,1,3,3,1,1
2061678904,1,03,1,1,0,1,0
2061678905,1,01,1,1,0,1,0
2061678906,1,01,1,1,3,1,1
2061753320,1,01,1,3,0,1,0
2061753320,1,03,1,1,0,1,0
2061753320,1,04,1,1,0,1,0
2061753320,1,05,1,1,0,1,0
2061753320,1,06,1,1,0,1,0
2061753321,1,01,1,3,0,1,0
2061753321,1,02,1,3,3,1,1
2061753322,1,01,1,1,0,1,0
2061753322,1,02,1,1,0,1,0
2061753323,1,01,1,3,0,1,0
2061753323,1,02,1,1,0,1,0
2061753323,1,03,1,1,0,1,0
2061753324,1,01,1,1,0,1,0
2061753324,1,02,1,1,0,1,0
2061753407,1,01,1,1,0,1,0
2061753407,1,02,1,1,0,1,0
2061753407,1,03,1,1,0,1,0
2061753408,1,01,1,1,0,1,0
2061753408,1,04,1,1,0,1,0
2061753410,1,02,1,3,0,1,0
2061753411,1,01,1,1,0,1,0
2061753411,1,02,1,1,0,1,0
2061753411,1,03,1,1,0,1,0
2061753412,1,01,1,3,1,1,1
2061753801,1,01,1,3,0,1,0
2061753801,1,02,1,3,3,1,1
2061753802,1,01,1,1,0,1,0
2061753802,1,02,1,3,1,1,1
2061753802,1,03,1,1,0,1,0
2061753802,1,04,1,3,0,1,0
2061753803,1,01,1,3,0,1,0
2061753803,1,02,1,3,0,1,0
2061753804,1,01,1,3,0,1,0
2061753804,1,02,1,1,0,1,0
2061753804,1,03,1,1,0,1,0
2061753805,1,01,1,1,3,1,1
2061753805,1,02,1,3,1,1,1
2061753806,1,01,1,3,3,1,1
2061753806,1,02,1,1,3,1,1
2061753914,1,01,1,3,3,1,1
2061753914,1,02,1,3,0,1,0
2061753914,1,03,1,1,0,1,0
2061753915,1,01,1,3,0,1,0
2061753915,1,02,1,3,0,1,0
2061753916,1,01,1,3,0,1,0
2061753916,1,02,1,3,0,1,0
2061753917,1,01,1,3,0,1,0
2061753917,1,02,1,3,0,1,0
2061753917,1,03,1,1,0,1,0
2061768001,1,01,1,3,0,1,0
2061768001,1,02,1,1,0,1,0
2061768001,1,03,1,1,0,1,0
2061768001,1,04,1,1,0,1,0
2061768001,1,05,1,1,0,1,0
2061768001,1,06,1,3,0,1,0
2061768002,1,01,1,1,0,1,0
2061768002,1,02,1,3,0,1,0
2061768002,1,03,1,1,0,1,0
2061768002,1,04,1,1,0,1,0
2061768003,1,01,1,3,0,1,0
2061768004,1,01,1,1,0,1,0
2061768004,1,02,1,3,0,1,0
2061768005,1,04,1,3,0,1,0
2061768005,1,08,1,1,0,1,0
2061768006,1,01,1,3,0,1,0
2061768006,1,02,1,3,0,1,0
2061768208,1,01,1,1,0,1,0
2061768208,1,02,1,3,3,1,1
2061768208,1,03,1,1,0,1,0
2061768209,1,02,1,3,3,1,1
2061768210,1,01,1,1,0,1,0
2061768210,1,02,1,3,3,1,1
2061768211,1,01,1,1,0,1,0
2061768211,1,02,1,3,3,1,1
2061768211,1,03,1,1,0,1,0
2061768212,1,01,1,3,3,1,1
2061768212,1,02,1,1,0,1,0
2061768519,1,02,1,1,0,1,0
2061768520,1,01,1,3,1,1,1
2061768520,1,02,1,3,0,1,0
2061768521,1,01,1,1,0,1,0
2061768521,1,02,1,1,2,1,1
2061768521,1,04,1,1,0,1,0
2061768522,1,01,1,1,0,1,0
2061768522,1,02,1,1,0,1,0
2061768713,1,01,1,1,0,1,0
2061768714,1,01,1,1,0,1,0
2061768714,1,02,1,3,0,1,0
2061768717,1,01,1,3,0,1,0
2061768717,1,02,1,3,0,1,0
2061768717,1,03,1,1,0,1,0
2061768717,1,05,1,1,0,1,0
2061791319,1,01,1,1,0,1,0
2061791319,1,02,1,3,0,1,0
2061791320,1,01,1,3,0,1,0
2061791320,1,02,1,1,1,1,1
2061791321,1,01,1,3,3,1,1
2061791321,1,02,1,3,0,1,0
2061791321,1,03,1,1,1,1,1
2061791321,1,04,1,1,0,1,0
2061791322,1,01,1,3,0,1,0
2061791322,1,02,1,1,0,1,0
2061791322,1,03,1,1,1,1,1
2061791322,1,04,1,1,1,1,1
2061791323,1,01,1,3,1,1,1
2061791323,1,02,1,3,1,1,1
2061791323,1,03,1,1,0,1,0
2061791323,1,04,1,1,0,1,0
2061791324,1,01,1,3,1,1,1
2061791324,1,04,1,1,0,1,0
2061791407,1,01,1,1,0,1,0
2061791407,1,02,1,1,0,1,0
2061791407,1,03,1,3,0,1,0
2061791408,1,01,1,3,0,1,0
2061791408,1,02,1,1,0,1,0
2061791408,1,04,1,1,0,1,0
2061791408,1,06,1,1,0,1,0
2061791408,1,07,1,1,0,1,0
2061791410,1,01,1,3,0,1,0
2061791411,1,01,1,3,0,1,0
2061791412,1,01,1,1,0,1,0
2061791412,1,02,1,3,0,1,0
2061791412,1,03,1,1,0,1,0
2061791801,1,01,1,3,3,1,1
2061791801,1,02,1,3,0,1,0
2061791801,1,03,1,3,0,1,0
2061791802,1,01,1,3,0,1,0
2061791802,1,04,1,3,0,1,0
2061791803,1,01,1,3,1,1,1
2061791803,1,02,1,1,0,1,0
2061791804,1,01,1,3,0,1,0
2061791804,1,03,1,3,0,1,0
2061791805,1,01,1,3,0,1,0
2061791805,1,04,1,1,0,1,0
2061791913,1,01,1,1,3,1,1
2061791914,1,01,1,3,0,1,0
2061791914,1,03,1,1,3,1,1
2061791916,1,01,1,1,0,1,0
2061791916,1,02,1,3,0,1,0
2061791917,1,01,1,3,0,1,0
2061791917,1,02,1,1,3,1,1
2061791917,1,03,1,1,0,1,0
2061791918,1,01,1,3,0,1,0
2061846411,1,01,1,3,3,1,1
2061846411,1,02,1,1,0,1,0
2061846412,1,01,1,1,0,1,0
2061846413,1,01,1,3,0,1,0
2061846413,1,02,1,1,1,1,1
2061846413,1,03,1,1,1,1,1
2061846414,1,01,1,3,3,1,1
2061846415,1,01,1,1,3,1,1
2061846415,1,02,1,1,0,1,0
2061846601,1,01,1,1,1,1,1
2061846601,1,02,1,3,0,1,0
2061846602,1,01,1,3,0,1,0
2061846603,1,01,1,1,0,1,0
2061846603,1,03,1,1,0,1,0
2061846603,1,04,1,1,0,1,0
2061846603,1,05,1,1,0,1,0
2061846603,1,07,1,3,0,1,0
2061846603,1,08,1,1,0,1,0
2061846604,1,02,1,1,1,1,1
2061846604,1,03,1,1,3,1,1
2061846605,1,01,1,3,0,1,0
2061846605,1,06,1,1,0,1,0
2061846605,1,07,1,1,0,1,0
2061846605,1,08,1,1,0,1,0
2061846605,1,09,1,1,0,1,0
2061846806,1,01,1,1,0,1,0
2061846807,1,01,1,3,1,1,1
2061846809,1,01,1,3,1,1,1
2061846810,1,01,1,3,1,1,1
2061846917,1,01,1,3,0,1,0
2061846920,1,01,1,1,0,1,0
2061846921,1,01,1,3,0,1,0
2061846921,1,02,1,3,0,1,0
2061889007,1,01,1,3,0,1,0
2061889007,1,03,1,3,0,1,0
2061889008,1,03,1,1,0,1,0
2061889009,1,03,1,3,0,1,0
2061889010,1,01,1,3,0,1,0
2061889011,1,01,1,1,0,1,0
2061889011,1,06,1,3,1,1,1
2061889212,1,01,1,3,0,1,0
2061889212,1,02,1,3,3,1,1
2061889214,1,01,1,3,0,1,0
2061889214,1,03,1,1,0,1,0
2061889215,1,01,1,3,0,1,0
2061889215,1,02,1,3,1,1,1
2061889215,1,03,1,1,0,1,0
2061889216,1,01,1,3,0,1,0
2061889216,1,02,1,3,0,1,0
2061889216,1,03,1,1,0,1,0
2061889216,1,04,1,1,0,1,0
2061889216,1,05,1,1,0,1,0
2061889301,1,03,1,1,0,1,0
2061889302,1,01,1,1,0,1,0
2061889302,1,02,1,3,0,1,0
2061889302,1,03,1,1,0,1,0
2061889303,1,02,1,1,3,1,1
2061889303,1,03,1,1,0,1,0
2061889305,1,01,1,1,3,1,1
2061889717,1,01,1,3,0,1,0
2061889717,1,02,1,3,0,1,0
2061889717,1,03,1,1,0,1,0
2061889717,1,06,1,1,0,1,0
2061889718,1,01,1,3,0,1,0
2061889718,1,05,1,1,0,1,0
2061889718,1,06,1,1,0,1,0
2061889718,1,07,1,1,0,1,0
2061889719,1,01,1,3,0,1,0
2061889719,1,02,1,3,0,1,0
2061889720,1,01,1,3,0,1,0
2061889720,1,03,1,1,0,1,0
2061889720,1,04,1,1,0,1,0
2061889720,1,07,1,1,0,1,0
2061889721,1,01,1,3,0,1,0
2061889722,1,01,1,3,0,1,0
2061889722,1,02,1,1,0,1,0
2061954417,1,01,1,3,0,1,0
2061954417,1,02,1,1,0,1,0
2061954418,1,01,1,3,0,1,0
2061954419,1,01,1,3,0,1,0
2061954420,1,01,1,3,0,1,0
2061954420,1,02,1,1,0,1,0
2061954420,1,03,1,1,1,1,1
2061954421,1,01,1,3,0,1,0
2061954421,1,02,1,1,0,1,0
2061954421,1,03,1,1,1,1,1
2061954421,1,04,1,1,0,1,0
2061954422,1,01,1,3,0,1,0
2061954422,1,03,1,1,1,1,1
2061954422,1,04,1,1,0,1,0
2061954422,1,05,1,1,0,1,0
2061954501,1,01,1,3,1,1,1
2061954501,1,02,1,1,0,1,0
2061954501,1,03,1,1,0,1,0
2061954501,1,04,1,1,1,1,1
2061954502,1,01,1,3,0,1,0
2061954502,1,03,1,1,1,1,1
2061954502,1,04,1,1,1,1,1
2061954503,1,01,1,3,1,1,1
2061954503,1,02,1,1,0,1,0
2061954503,1,03,1,1,1,1,1
2061954504,1,01,1,3,0,1,0
2061954504,1,02,1,1,0,1,0
2061954505,1,01,1,3,0,1,0
2061954506,1,01,1,3,3,1,1
2061954506,1,02,1,1,0,1,0
2061954607,1,01,1,3,0,1,0
2061954607,1,02,1,3,0,1,0
2061954607,1,03,1,1,0,1,0
2061954607,1,06,1,1,0,1,0
2061954608,1,01,1,3,0,1,0
2061954608,1,02,1,3,0,1,0
2061954608,1,03,1,1,0,1,0
2061954608,1,04,1,1,0,1,0
2061954608,1,05,1,1,0,1,0
2061954608,1,06,1,1,0,1,0
2061954608,1,07,1,1,0,1,0
2061954609,1,01,1,3,0,1,0
2061954609,1,02,1,3,1,1,1
2061954609,1,03,1,3,1,1,1
2061954609,1,04,1,1,0,1,0
2061954609,1,06,1,1,0,1,0
2061954611,1,01,1,3,0,1,0
2061954611,1,02,1,3,0,1,0
2061954812,1,01,1,3,3,1,1
2061954812,1,02,1,1,0,1,0
2061954812,1,03,1,1,0,1,0
2061954812,1,04,1,1,0,1,0
2061954812,1,05,1,1,0,1,0
2061954813,1,01,1,1,3,1,1
2061954813,1,02,1,3,0,1,0
2061954813,1,03,1,1,1,1,1
2061954813,1,04,1,1,0,1,0
2061954813,1,05,1,1,0,1,0
2061954813,1,06,1,1,0,1,0
2061954813,1,07,1,1,0,1,0
2061954814,1,01,1,3,0,1,0
2061954814,1,02,1,3,0,1,0
2061954814,1,03,1,3,3,1,1
2061954814,1,04,1,1,1,1,1
2061954814,1,05,1,1,0,1,0
2061954815,1,01,1,3,0,1,0
2061954816,1,01,1,1,1,1,1
2061954816,1,02,1,3,0,1,0
2061954816,1,03,1,1,0,1,0
2062116019,1,01,1,1,0,1,0
2062116019,1,02,1,1,0,1,0
2062116019,1,03,1,1,0,1,0
2062116021,1,02,1,1,0,1,0
2062116021,1,03,1,1,0,1,0
2062116021,1,04,1,1,0,1,0
2062116022,1,01,1,1,0,1,0
2062116022,1,02,1,1,0,1,0
2062116023,1,01,1,1,0,1,0
2062116023,1,02,1,1,0,1,0
2062116024,1,01,1,3,0,1,0
2062116024,1,03,1,1,0,1,0
2062116024,1,05,1,1,0,1,0
2062116313,1,01,1,1,0,1,0
2062116313,1,02,1,1,0,1,0
2062116314,1,01,1,1,0,1,0
2062116314,1,02,1,1,0,1,0
2062116314,1,03,1,3,0,1,0
2062116315,1,01,1,1,0,1,0
2062116315,1,02,1,1,0,1,0
2062116315,1,03,1,3,0,1,0
2062116315,1,04,1,1,0,1,0
2062116316,1,01,1,1,0,1,0
2062116316,1,02,1,1,3,1,1
2062116317,1,01,1,3,0,1,0
2062116317,1,03,1,1,0,1,0
2062116318,1,01,1,1,0,1,0
2062116318,1,02,1,1,0,1,0
2062116401,1,01,1,1,3,1,1
2062116401,1,02,1,1,0,1,0
2062116403,1,01,1,1,0,1,0
2062116403,1,02,1,1,0,1,0
2062116404,1,01,1,1,0,1,0
2062116404,1,02,1,1,0,1,0
2062116405,1,01,1,1,0,1,0
2062116405,1,02,1,1,3,1,1
2062116405,1,03,1,1,0,1,0
2062116406,1,01,1,1,0,1,0
2062116907,1,01,1,1,1,1,1
2062116909,1,01,1,1,0,1,0
2062116910,1,01,1,3,0,1,0
2062116911,1,01,1,1,0,1,0
2062116912,1,01,1,1,0,1,0
2062116912,1,02,1,3,0,1,0
2062116912,1,03,1,1,0,1,0
2062116912,1,05,1,1,0,1,0
2062136012,1,01,1,3,0,1,0
2062136013,1,01,1,1,0,1,0
2062136013,1,04,1,1,0,1,0
2062136014,1,01,1,1,0,1,0
2062136015,1,01,1,1,0,1,0
2062136017,1,01,1,3,3,1,1
2062136017,1,02,1,3,3,1,1
2062136017,1,03,1,1,0,1,0
2062136218,1,01,1,3,0,1,0
2062136218,1,04,1,1,0,1,0
2062136218,1,05,1,1,0,1,0
2062136219,1,01,1,3,0,1,0
2062136219,1,02,1,3,0,1,0
2062136220,1,01,1,1,3,1,1
2062136220,1,02,1,3,0,1,0
2062136222,1,02,1,3,0,1,0
2062136223,1,01,1,1,1,1,1
2062136223,1,03,1,1,0,1,0
2062136307,1,01,1,3,0,1,0
2062136307,1,02,1,1,0,1,0
2062136308,1,01,1,1,0,1,0
2062136308,1,03,1,1,0,1,0
2062136308,1,04,1,1,0,1,0
2062136310,1,01,1,1,0,1,0
2062136311,1,01,1,3,0,1,0
2062136311,1,02,1,3,0,1,0
2062136311,1,03,1,1,0,1,0
2062136311,1,04,1,1,0,1,0
2062136901,1,01,1,3,3,1,1
2062136901,1,02,1,3,0,1,0
2062136902,1,01,1,3,3,1,1
2062136902,1,02,1,3,0,1,0
2062136903,1,01,1,3,1,1,1
2062136903,1,02,1,1,0,1,0
2062136903,1,04,1,1,0,1,0
2062136904,1,01,1,1,1,1,1
2062136904,2,01,1,1,0,1,0
2062136904,2,02,1,3,0,1,0
2062136905,1,01,1,1,3,1,1
2062136905,1,02,1,1,3,1,1
2062136905,1,03,1,1,1,1,1
2062149002,1,01,1,3,1,1,1
2062149002,1,02,1,1,0,1,0
2062149002,1,03,1,1,1,1,1
2062149006,1,01,1,3,0,1,0
2062149010,1,01,1,1,3,1,1
2062149018,1,01,1,1,0,1,0
2062149022,1,01,1,3,0,1,0
2062149022,1,02,1,1,0,1,0
2062149203,1,01,1,3,0,1,0
2062149203,1,02,1,1,0,1,0
2062149207,1,01,1,3,0,1,0
2062149207,1,02,1,3,0,1,0
2062149207,1,03,1,1,0,1,0
2062149211,1,02,1,1,0,1,0
2062149215,1,01,1,3,0,1,0
2062149219,1,02,1,3,0,1,0
2062149223,1,01,1,3,0,1,0
2062149223,1,02,1,3,3,1,1
2062149223,1,03,1,3,0,1,0
2062149305,1,01,1,1,0,1,0
2062149309,1,01,1,3,3,1,1
2062149309,1,02,1,1,0,1,0
2062149309,1,03,1,1,0,1,0
2062149309,1,04,1,1,0,1,0
2062149321,1,01,1,1,0,1,0
2062149321,1,03,1,1,0,1,0
2062149321,1,04,1,1,0,1,0
2062149321,1,05,1,1,0,1,0
2062149704,1,01,1,1,0,1,0
2062149704,1,02,1,1,0,1,0
2062149704,1,03,1,3,0,1,0
2062149708,1,01,1,3,3,1,1
2062149716,1,03,1,1,3,1,1
2062149720,1,01,1,3,0,1,0
2062149720,1,02,1,3,0,1,0
2062149724,2,01,1,1,0,1,0
2062204020,1,02,1,1,0,1,0
2062204021,1,01,1,3,0,1,0
2062204021,1,02,1,1,0,1,0
2062204022,1,01,1,3,0,1,0
2062204022,1,02,1,1,0,1,0
2062204023,1,01,1,1,0,1,0
2062204024,1,01,1,3,3,1,1
2062204024,1,02,1,1,0,1,0
2062204024,1,04,1,1,0,1,0
2062204313,1,01,1,3,0,1,0
2062204313,1,02,1,3,0,1,0
2062204314,1,01,1,1,0,1,0
2062204314,1,02,1,1,0,1,0
2062204315,1,01,1,3,0,1,0
2062204315,1,03,1,1,0,1,0
2062204315,1,05,1,3,0,1,0
2062204316,1,01,1,3,0,1,0
2062204317,1,01,1,3,0,1,0
2062204317,1,02,1,3,0,1,0
2062204401,1,02,1,3,0,1,0
2062204401,1,03,1,1,0,1,0
2062204403,1,01,1,1,0,1,0
2062204403,1,02,1,1,0,1,0
2062204404,1,01,1,3,0,1,0
2062204405,1,01,1,3,3,1,1
2062204907,1,01,1,3,0,1,0
2062204909,1,01,1,1,0,1,0
2062204910,1,01,1,1,0,1,0
2062204910,1,02,1,3,1,1,1
2062204910,1,03,1,1,0,1,0
2062204911,1,01,1,3,0,1,0
2062204912,1,01,1,1,0,1,0
2062250404,1,01,1,3,0,1,0
2062250404,1,02,1,3,3,1,1
2062250404,1,03,1,1,1,1,1
2062250408,1,01,1,3,3,1,1
2062250408,1,02,1,3,0,1,0
2062250408,1,03,1,1,0,1,0
2062250412,1,01,1,1,0,1,0
2062250412,1,02,1,3,0,1,0
2062250416,1,01,1,3,3,1,1
2062250424,1,01,1,1,0,1,0
2062250501,1,01,1,1,0,1,0
2062250501,1,03,1,1,0,1,0
2062250505,1,01,1,3,0,1,0
2062250509,1,01,1,1,0,1,0
2062250509,1,02,1,1,0,1,0
2062250513,1,01,1,3,1,1,1
2062250517,1,02,1,3,3,1,1
2062250521,1,01,1,1,0,1,0
2062250521,1,02,1,3,0,1,0
2062250521,1,03,1,3,0,1,0
2062250606,1,01,1,3,1,1,1
2062250606,1,02,1,3,0,1,0
2062250614,1,01,1,1,3,1,1
2062250618,1,01,1,3,0,1,0
2062250622,1,01,1,3,0,1,0
2062250622,1,02,1,1,0,1,0
2062250622,2,01,1,1,0,1,0
2062250803,1,01,1,3,0,1,0
2062250803,1,02,1,1,0,1,0
2062250803,1,03,1,1,1,1,1
2062250807,1,01,1,3,0,1,0
2062250807,1,02,1,3,0,1,0
2062250807,1,03,1,3,0,1,0
2062250807,1,04,1,2,0,1,0
2062250811,1,01,1,3,0,1,0
2062250815,1,01,1,3,0,1,0
2062250815,1,02,1,1,0,1,0
2062250815,1,03,1,1,1,1,1
2062250819,1,01,1,3,0,1,0
2062250819,1,03,1,1,0,1,0
2062250823,1,01,1,1,0,1,0
2062250823,1,02,1,3,0,1,0
2062394201,1,01,1,3,3,1,1
2062394201,1,02,1,1,0,1,0
2062394201,1,03,1,1,3,1,1
2062394202,1,01,1,1,3,1,1
2062394202,1,02,1,3,0,1,0
2062394202,1,03,1,1,0,1,0
2062394202,1,04,1,1,0,1,0
2062394203,1,01,1,1,1,1,1
2062394203,1,02,1,3,3,1,1
2062394204,1,01,1,3,0,1,0
2062394205,1,01,1,3,0,1,0
2062394205,1,03,1,1,0,1,0
2062394205,1,04,1,1,0,1,0
2062394206,1,01,1,3,0,1,0
2062394206,1,02,1,3,0,1,0
2062394206,1,03,1,3,3,1,1
2062394206,1,04,1,3,1,1,1
2062394206,1,05,1,1,0,1,0
2062394513,1,01,1,3,0,1,0
2062394513,1,02,1,3,3,1,1
2062394514,1,01,1,3,0,1,0
2062394515,1,01,1,3,0,1,0
2062394515,1,03,1,1,0,1,0
2062394515,1,04,1,1,0,1,0
2062394516,1,01,1,1,0,1,0
2062394516,1,02,1,3,3,1,1
2062394619,1,01,1,3,0,1,0
2062394619,1,02,1,3,0,1,0
2062394619,1,03,1,1,0,1,0
2062394621,1,01,1,3,0,1,0
2062394621,1,03,1,1,0,1,0
2062394622,1,01,1,1,0,1,0
2062394622,1,03,1,1,0,1,0
2062394622,2,01,1,1,0,1,0
2062394622,3,01,1,1,0,1,0
2062394623,1,01,1,3,3,1,1
2062394623,1,02,1,3,0,1,0
2062394624,1,01,1,3,0,1,0
2062394707,1,01,1,3,1,1,1
2062394708,1,01,1,3,0,1,0
2062394708,1,02,1,3,0,1,0
2062394709,1,01,1,3,0,1,0
2062394711,1,01,1,1,1,1,1
2062394712,1,01,1,3,1,1,1
2062394712,1,02,1,3,3,1,1
2062398319,1,01,1,3,0,1,0
2062398319,1,03,1,3,0,1,0
2062398319,1,04,1,1,0,1,0
2062398320,1,01,1,1,0,1,0
2062398321,1,01,1,1,0,1,0
2062398322,1,01,1,1,0,1,0
2062398323,1,01,1,3,0,1,0
2062398323,1,02,1,3,0,1,0
2062398324,1,02,1,1,0,1,0
2062398407,1,01,1,3,0,1,0
2062398407,1,02,1,3,3,1,1
2062398407,1,03,1,1,1,1,1
2062398407,1,04,1,1,0,1,0
2062398408,1,01,1,3,0,1,0
2062398408,1,02,1,2,0,1,0
2062398410,1,01,1,3,0,1,0
2062398410,1,02,1,1,1,1,1
2062398411,1,01,1,3,0,1,0
2062398411,1,02,1,3,0,1,0
2062398411,1,03,1,1,0,1,0
2062398412,1,01,1,2,0,1,0
