folioviv,foliohog,numren,trab,tipo_trab1,tipo_trab2,ocupa1,ocupa2
1260539207,1,03,1,3,0,1,0
1260539207,1,04,1,3,1,1,1
1260539207,1,05,1,3,0,1,0
1260539208,1,01,1,3,1,1,1
1260539208,1,02,1,3,0,1,0
1260539209,1,01,1,3,0,1,0
1260539210,1,01,1,3,0,1,0
1260539210,1,02,1,3,0,1,0
1260539411,1,01,1,3,1,1,1
1260539411,1,02,1,3,1,1,1
1260539412,1,01,1,3,1,1,1
1260539412,1,02,1,3,0,1,0
1260539413,1,01,1,3,3,1,1
1260539413,1,02,1,1,0,1,0
1260539413,1,03,1,1,1,1,1
1260539413,1,04,1,1,1,1,1
1260539415,1,01,1,3,1,1,1
1260539415,1,02,1,3,0,1,0
1260539616,1,01,1,1,0,1,0
1260539616,1,02,1,3,0,1,0
1260539616,1,03,1,1,0,1,0
1260539617,1,01,1,3,0,1,0
1260539617,1,02,1,3,0,1,0
1260539618,1,01,1,1,0,1,0
1260539618,1,02,1,3,3,1,1
1260539618,1,04,1,1,1,1,1
1260539620,1,02,1,3,1,1,1
1260539620,1,03,1,1,1,1,1
1260539901,1,01,1,3,0,1,0
1260539902,1,01,1,3,3,1,1
1260539902,1,02,1,3,0,1,0
1260539903,1,01,1,3,0,1,0
1260539904,1,01,1,3,0,1,0
1260539905,1,01,1,3,1,1,1
1260567007,1,01,1,3,0,1,0
1260567007,1,02,1,1,1,1,1
1260567008,1,01,1,1,3,1,1
1260567009,1,01,1,3,1,1,1
1260567010,1,01,1,3,1,1,1
1260567312,1,01,1,3,0,1,0
1260567312,1,02,1,3,3,1,1
1260567313,1,01,1,3,1,1,1
1260567314,1,01,1,1,0,1,0
1260567314,1,02,1,3,3,1,1
1260567314,1,03,1,3,0,1,0
1260567315,1,01,1,3,3,1,1
1260567315,1,02,1,1,0,1,0
1260567516,1,01,1,3,1,1,1
1260567516,1,02,1,1,3,1,1
1260567517,1,03,1,3,0,1,0
1260567517,1,04,1,3,1,1,1
1260567517,1,06,1,1,0,1,0
1260567518,1,01,1,3,0,1,0
1260567519,1,01,1,3,1,1,1
1260567520,1,01,1,3,1,1,1
1260567520,1,03,1,3,0,1,0
1260567801,1,01,1,3,1,1,1
1260567801,1,02,1,3,3,1,1
1260567801,1,03,1,1,0,1,0
1260567804,1,01,1,3,1,1,1
1260567804,1,02,1,3,3,1,1
1260567804,1,03,1,1,0,1,0
1260567804,1,04,1,1,0,1,0
1260567804,1,05,1,3,0,1,0
1260567804,1,06,1,3,0,1,0
1260567805,1,01,1,1,0,1,0
1260568212,1,01,1,3,3,1,1
1260568212,1,04,1,1,3,1,1
1260568214,1,01,1,3,0,1,0
1260568214,1,02,1,3,0,1,0
1260568215,1,01,1,3,0,1,0
1260568216,1,01,1,3,0,1,0
1260568417,1,01,1,3,1,1,1
1260568417,1,02,1,1,0,1,0
1260568417,1,04,1,1,0,1,0
1260568418,1,01,1,3,1,1,1
1260568418,1,02,1,1,0,1,0
1260568419,1,01,1,3,0,1,0
1260568419,1,02,1,3,0,1,0
1260568419,1,03,1,1,1,1,1
1260568419,1,04,1,1,0,1,0
1260568420,1,03,1,3,1,1,1
1260568420,1,04,1,1,1,1,1
1260568421,1,01,1,3,0,1,0
1260568421,1,03,1,1,0,1,0
1260568422,1,01,1,1,0,1,0
1260568702,1,03,1,3,0,1,0
1260568702,1,04,1,1,0,1,0
1260568703,1,01,1,3,0,1,0
1260568703,1,02,1,3,3,1,1
1260568704,1,01,1,3,0,1,0
1260568704,1,03,1,1,0,1,0
1260568705,1,01,1,3,0,1,0
1260568705,1,02,1,3,0,1,0
1260568906,1,01,1,1,0,1,0
1260568908,1,01,1,1,0,1,0
1260568909,1,02,1,3,0,1,0
1260568910,1,01,1,3,0,1,0
1260568910,1,02,1,1,0,1,0
1260646014,1,01,1,3,0,1,0
1260646015,1,01,1,1,1,1,1
1260646017,1,02,1,3,0,1,0
1260646019,1,01,1,3,0,1,0
1260646320,1,01,1,3,0,1,0
1260646320,1,02,1,1,0,1,0
1260646320,1,03,1,1,3,1,1
1260646322,1,01,1,3,0,1,0
1260646322,1,02,1,1,3,1,1
1260646322,1,03,1,1,0,1,0
1260646322,1,04,1,1,0,1,0
1260646323,1,01,1,3,0,1,0
1260646323,1,02,1,3,0,1,0
1260646323,1,03,1,1,1,1,1
1260646324,1,02,1,3,0,1,0
1260646324,1,03,1,3,0,1,0
1260646324,1,04,1,1,0,1,0
1260646601,1,01,1,3,0,1,0
1260646601,1,02,1,3,0,1,0
1260646601,1,04,1,1,0,1,0
1260646604,1,01,1,3,0,1,0
1260646605,1,01,1,3,0,1,0
1260646606,1,01,1,1,0,1,0
1260646606,1,02,1,1,0,1,0
1260646606,1,03,1,3,0,1,0
1260646807,1,01,1,3,3,1,1
1260646808,1,01,1,3,0,1,0
1260646808,1,02,1,3,0,1,0
1260646809,1,01,1,3,0,1,0
1260646810,1,01,1,3,0,1,0
1260646811,1,01,1,3,0,1,0
1260646811,1,02,1,1,0,1,0
1260646811,1,04,1,3,0,1,0
1260646813,1,01,1,3,0,1,0
1260664216,1,02,1,1,0,1,0
1260664216,1,03,1,1,0,1,0
1260664218,1,01,1,1,0,1,0
1260664218,1,02,1,3,0,1,0
1260664218,1,03,1,1,0,1,0
1260664219,1,02,1,3,1,1,1
1260664219,1,03,1,1,0,1,0
1260664220,1,01,1,1,3,1,1
1260664220,1,02,1,1,3,1,1
1260664220,1,03,1,1,0,1,0
1260664501,1,01,1,3,0,1,0
1260664501,1,02,1,3,0,1,0
1260664502,1,01,1,3,0,1,0
1260664503,1,01,1,1,3,1,1
1260664503,1,02,1,1,0,1,0
1260664504,1,01,1,1,0,1,0
1260664706,1,01,1,3,0,1,0
1260664708,1,01,1,3,0,1,0
1260664709,1,01,1,3,0,1,0
1260664710,1,01,1,3,3,1,1
1260664912,1,01,1,1,3,1,1
1260664913,1,01,1,3,0,1,0
1260664913,1,02,1,3,0,1,0
1260664913,1,03,1,1,3,1,1
1260664914,1,02,1,1,0,1,0
1260664914,1,03,1,1,0,1,0
1260664915,1,01,1,3,0,1,0
1260664915,1,03,1,1,0,1,0
1260677019,1,01,1,3,3,1,1
1260677019,1,02,1,1,0,1,0
1260677019,1,03,1,1,0,1,0
1260677019,1,04,1,1,0,1,0
1260677020,1,01,1,1,3,1,1
1260677022,1,01,1,3,3,1,1
1260677022,1,02,1,1,1,1,1
1260677023,1,01,1,3,0,1,0
1260677024,1,02,1,1,0,1,0
1260677401,1,01,1,3,3,1,1
1260677401,1,02,1,1,0,1,0
1260677402,1,01,1,3,0,1,0
1260677402,1,02,1,1,0,1,0
1260677403,1,01,1,3,0,1,0
1260677403,1,02,1,1,0,1,0
1260677403,1,03,1,3,1,1,1
1260677403,2,01,1,1,0,1,0
1260677404,1,01,1,3,0,1,0
1260677404,1,02,1,1,0,1,0
1260677405,1,01,1,3,3,1,1
1260677405,1,02,1,1,0,1,0
1260677405,1,03,1,1,0,1,0
1260677406,1,01,1,1,0,1,0
1260677406,1,02,1,3,0,1,0
1260677406,1,03,1,1,0,1,0
1260677406,1,04,1,1,0,1,0
1260677607,1,01,1,1,0,1,0
1260677607,1,02,1,1,0,1,0
1260677608,1,01,1,3,0,1,0
1260677609,1,01,1,1,3,1,1
1260677609,1,02,1,3,0,1,0
1260677609,1,03,1,1,0,1,0
1260677610,1,01,1,3,0,1,0
1260677612,1,01,1,1,3,1,1
1260677612,1,02,1,1,0,1,0
1260677813,1,01,1,3,0,1,0
1260677814,1,01,1,3,1,1,1
1260677814,1,03,1,1,0,1,0
1260677814,1,05,1,1,1,1,1
1260677815,1,01,1,1,1,1,1
1260677816,1,01,1,3,0,1,0
1260677817,1,01,1,3,0,1,0
1260677817,1,04,1,1,0,1,0
1260677818,1,01,1,3,0,1,0
1260685301,1,01,1,1,3,1,1
1260685301,1,02,1,1,0,1,0
1260685302,1,01,1,1,3,1,1
1260685303,1,01,1,3,0,1,0
1260685303,1,02,1,1,0,1,0
1260685304,1,01,1,3,1,1,1
1260685304,1,02,1,3,0,1,0
1260685304,1,03,1,1,0,1,0
1260685305,1,01,1,3,0,1,0
1260685305,1,02,1,3,0,1,0
1260685305,1,03,1,1,0,1,0
1260685305,1,04,1,1,0,1,0
1260685507,1,01,1,1,3,1,1
1260685507,1,02,1,1,0,1,0
1260685507,1,03,1,1,1,1,1
1260685507,1,04,1,1,1,1,1
1260685509,1,01,1,3,0,1,0
1260685509,1,02,1,1,0,1,0
1260685509,1,03,1,1,0,1,0
1260685509,1,04,1,1,0,1,0
1260685509,1,05,1,1,1,1,1
1260685509,1,06,1,1,0,1,0
1260685510,1,01,1,1,0,1,0
1260685510,1,02,1,1,0,1,0
1260685711,1,01,1,3,0,1,0
1260685712,1,01,1,1,3,1,1
1260685712,1,02,1,3,1,1,1
1260685712,1,03,1,1,1,1,1
1260685712,1,04,1,1,1,1,1
1260685712,1,05,1,1,1,1,1
1260685713,1,01,1,3,0,1,0
1260685713,1,02,1,1,1,1,1
1260685713,1,03,1,1,1,1,1
1260685916,1,01,1,1,3,1,1
1260685917,1,01,1,3,0,1,0
1260685917,1,02,1,1,0,1,0
1260685917,1,03,1,1,0,1,0
1260685917,1,04,1,1,1,1,1
1260685917,1,05,1,1,0,1,0
1260685919,1,01,1,1,3,1,1
1260685920,1,01,1,3,3,1,1
1260719202,1,01,1,1,3,1,1
1260719202,1,02,1,3,0,1,0
1260719203,1,01,1,1,0,1,0
1260719203,1,02,1,1,3,1,1
1260719204,1,02,1,1,0,1,0
1260719206,1,01,1,3,0,1,0
1260719408,1,01,1,1,0,1,0
1260719409,1,01,1,3,1,1,1
1260719409,1,02,1,3,3,1,1
1260719409,1,03,1,3,1,1,1
1260719409,1,04,1,1,1,1,1
1260719409,1,05,1,1,3,1,1
1260719410,1,01,1,1,0,1,0
1260719410,1,02,1,3,0,1,0
1260719412,1,01,1,3,3,1,1
1260719412,1,02,1,1,1,1,1
1260719412,1,03,1,1,1,1,1
1260719613,1,01,1,3,0,1,0
1260719613,1,03,1,1,1,1,1
1260719613,1,04,1,1,0,1,0
1260719614,1,03,1,1,0,1,0
1260719615,1,01,1,3,0,1,0
1260719615,1,02,1,1,0,1,0
1260719615,1,07,1,1,0,1,0
1260719617,1,01,1,1,0,1,0
1260719819,1,01,1,3,0,1,0
1260719821,1,01,1,3,0,1,0
1260719821,1,02,1,1,0,1,0
1260719824,1,01,1,1,0,1,0
1260727004,1,01,1,3,0,1,0
1260727005,1,01,1,3,0,1,0
1260727005,1,02,1,3,0,1,0
1260727306,1,01,1,3,0,1,0
1260727307,1,02,1,3,1,1,1
1260727307,1,03,1,3,0,1,0
1260727307,1,04,1,1,0,1,0
1260727308,1,01,1,3,1,1,1
1260727308,1,02,1,2,0,1,0
1260727309,1,01,1,1,0,1,0
1260727511,1,01,1,1,1,1,1
1260727512,1,01,1,1,0,1,0
1260727512,1,02,1,3,0,1,0
1260727512,1,03,1,3,0,1,0
1260727513,1,02,1,1,0,1,0
1260727514,1,01,1,1,0,1,0
1260727514,1,02,1,1,0,1,0
1260727515,1,02,1,1,0,1,0
1260727515,1,03,1,1,0,1,0
1260727716,1,01,1,3,0,1,0
1260727717,1,01,1,3,0,1,0
1260727717,1,04,1,3,0,1,0
1260727718,1,01,1,3,0,1,0
1260727719,1,01,1,3,0,1,0
1260727720,1,01,1,3,0,1,0
1260727720,1,02,1,1,0,1,0
1260768206,1,01,1,3,0,1,0
1260768206,1,02,1,3,3,1,1
1260768206,1,03,1,1,1,1,1
1260768207,1,01,1,3,1,1,1
1260768208,1,01,1,3,0,1,0
1260768209,1,01,1,3,0,1,0
1260768412,1,01,1,3,0,1,0
1260768412,1,02,1,3,1,1,1
1260768412,1,03,1,1,0,1,0
1260768413,1,01,1,3,0,1,0
1260768413,1,02,1,1,0,1,0
1260768414,1,01,1,3,0,1,0
1260768415,1,01,1,3,0,1,0
1260768415,1,02,1,3,3,1,1
1260768415,1,03,1,1,1,1,1
1260768415,1,04,1,1,1,1,1
1260768415,1,05,1,1,0,1,0
1260768616,1,01,1,1,1,1,1
1260768616,1,02,1,3,0,1,0
1260768618,1,01,1,3,1,1,1
1260768619,1,01,1,3,1,1,1
1260768901,1,01,1,1,0,1,0
1260768901,1,10,1,3,0,1,0
1260768903,1,01,1,3,0,1,0
1260882007,1,01,1,3,0,1,0
1260882008,1,01,1,3,0,1,0
1260882009,1,01,1,1,1,1,1
1260882009,1,02,1,3,3,1,1
1260882010,1,01,1,3,0,1,0
1260882010,1,03,1,1,0,1,0
1260882010,1,04,1,1,0,1,0
1260882011,1,01,1,1,3,1,1
1260882011,1,02,1,3,0,1,0
1260882312,1,01,1,3,1,1,1
1260882312,1,03,1,1,0,1,0
1260882314,1,01,1,1,0,1,0
1260882314,1,02,1,1,0,1,0
1260882315,1,01,1,3,0,1,0
1260882316,1,03,1,1,0,1,0
1260882517,1,01,1,3,1,1,1
1260882517,1,02,1,3,0,1,0
1260882517,1,03,1,3,1,1,1
1260882518,1,01,1,1,1,1,1
1260882518,1,02,1,3,0,1,0
1260882519,1,02,1,3,0,1,0
1260882519,1,03,1,1,1,1,1
1260882521,1,02,1,1,1,1,1
1260882801,1,01,1,3,0,1,0
1260882801,1,02,1,3,0,1,0
1260882801,1,03,1,1,0,1,0
1260882802,1,01,1,3,0,1,0
1260882802,1,02,1,3,3,1,1
1260882802,1,03,1,3,0,1,0
1260882802,1,04,1,1,0,1,0
1260882802,1,05,1,1,0,1,0
1260882803,1,01,1,1,0,1,0
1260882804,1,01,1,3,0,1,0
1260882804,1,02,1,3,1,1,1
1260882804,1,03,1,3,0,1,0
1260882805,1,01,1,3,0,1,0
1260926211,1,01,1,3,0,1,0
1260926211,1,02,1,3,0,1,0
1260926212,1,01,1,1,3,1,1
1260926212,1,03,1,1,0,1,0
1260926213,1,01,1,3,0,1,0
1260926213,1,03,1,1,0,1,0
1260926214,1,01,1,3,0,1,0
1260926214,1,02,1,3,1,1,1
1260926215,1,01,1,3,1,1,1
1260926215,1,02,1,3,1,1,1
1260926215,1,03,1,1,1,1,1
1260926416,1,01,1,3,0,1,0
1260926417,1,01,1,3,0,1,0
1260926418,1,01,1,3,0,1,0
1260926418,1,02,1,3,0,1,0
1260926418,1,03,1,1,0,1,0
1260926419,1,01,1,3,0,1,0
1260926419,1,04,1,1,0,1,0
1260926420,1,01,1,3,0,1,0
1260926701,1,01,1,1,0,1,0
1260926702,1,01,1,1,0,1,0
1260926702,1,03,1,3,0,1,0
1260926702,1,04,1,1,0,1,0
1260926702,1,06,1,1,0,1,0
1260926702,1,07,1,1,0,1,0
1260926703,1,01,1,3,0,1,0
1260926703,1,02,1,1,0,1,0
1260926704,1,01,1,3,0,1,0
1260926705,1,01,1,3,0,1,0
1260926705,1,02,1,3,3,1,1
1260926906,1,01,1,3,0,1,0
1260926907,1,02,1,3,0,1,0
1260926907,1,03,1,3,3,1,1
1260926907,1,04,1,3,3,1,1
1260926907,1,05,1,3,0,1,0
1260926908,1,01,1,3,3,1,1
1260926909,1,01,1,1,0,1,0
1260926910,1,01,1,3,0,1,0
1260926910,1,02,1,1,0,1,0
1260926910,1,03,1,1,3,1,1
1260926910,1,04,1,3,0,1,0
1260941011,1,01,1,3,1,1,1
1260941012,1,01,1,1,0,1,0
1260941013,1,01,1,1,0,1,0
1260941013,1,03,1,1,0,1,0
1260941013,1,04,1,1,0,1,0
1260941014,1,02,1,3,3,1,1
1260941015,1,01,1,3,1,1,1
1260941015,1,02,1,3,3,1,1
1260941015,1,03,1,1,0,1,0
1260941015,1,04,1,3,1,1,1
1260941015,1,05,1,1,3,1,1
1260941316,1,01,1,3,0,1,0
1260941316,1,02,1,1,0,1,0
1260941317,1,01,1,3,0,1,0
1260941317,1,03,1,1,0,1,0
1260941317,1,04,1,1,0,1,0
1260941320,1,01,1,3,0,1,0
1260941320,1,02,1,1,0,1,0
1260941602,1,01,1,1,0,1,0
1260941602,1,02,1,1,0,1,0
1260941603,1,01,1,3,0,1,0
1260941604,1,01,1,1,0,1,0
1260941605,1,01,1,1,0,1,0
1260941605,1,02,1,3,0,1,0
1260941806,1,02,1,1,0,1,0
1260941807,1,01,1,3,1,1,1
1260941807,1,02,1,3,0,1,0
1260941808,1,01,1,3,1,1,1
1260941808,1,02,1,3,0,1,0
1260941810,1,01,1,3,1,1,1
1260941810,1,02,1,3,0,1,0
1260941810,1,03,1,1,0,1,0
1260941810,1,04,1,1,0,1,0
1260968216,1,01,1,1,0,1,0
1260968216,1,02,1,1,0,1,0
1260968217,1,01,1,1,0,1,0
1260968217,1,02,1,1,0,1,0
1260968218,1,01,1,1,1,1,1
1260968219,1,01,1,1,0,1,0
1260968219,2,01,1,1,0,1,0
1260968220,1,01,1,1,0,1,0
1260968501,1,01,1,1,0,1,0
1260968501,1,02,1,3,0,1,0
1260968502,1,01,1,3,0,1,0
1260968503,1,01,1,1,0,1,0
1260968504,1,02,1,1,0,1,0
1260968504,1,03,1,3,0,1,0
1260968504,1,04,1,1,0,1,0
1260968504,1,05,1,1,3,1,1
1260968505,1,01,1,3,0,1,0
1260968505,1,02,1,1,0,1,0
1260968706,1,01,1,1,0,1,0
1260968706,1,02,1,1,0,1,0
1260968707,1,01,1,1,0,1,0
1260968709,1,01,1,3,0,1,0
1260968709,1,02,1,1,0,1,0
1260968709,1,03,1,1,0,1,0
1260968709,1,04,1,1,0,1,0
1260968709,1,06,1,1,0,1,0
1260968911,1,01,1,3,0,1,0
1260968911,1,02,1,1,0,1,0
1260968913,1,01,1,3,0,1,0
1260968915,1,01,1,1,3,1,1
1260968915,1,02,1,1,0,1,0
1260972020,1,01,1,1,0,1,0
1260972021,1,01,1,1,0,1,0
1260972021,1,02,1,1,0,1,0
1260972022,1,01,1,1,0,1,0
1260972023,1,01,1,3,0,1,0
1260972024,1,01,1,1,0,1,0
1260972024,1,02,1,1,0,1,0
1260972401,1,01,1,3,0,1,0
1260972401,1,02,1,3,3,1,1
1260972403,1,01,1,1,0,1,0
1260972403,1,02,1,1,0,1,0
1260972403,1,03,1,1,1,1,1
1260972403,1,04,1,1,0,1,0
1260972403,1,05,1,1,0,1,0
1260972404,1,01,1,3,3,1,1
1260972405,1,01,1,1,0,1,0
1260972607,1,01,1,1,0,1,0
1260972607,1,02,1,1,0,1,0
1260972607,1,03,1,1,0,1,0
1260972607,1,04,1,1,0,1,0
1260972608,1,01,1,1,0,1,0
1260972609,1,01,1,1,0,1,0
1260972609,1,02,1,1,0,1,0
1260972611,1,01,1,1,0,1,0
1260972611,1,02,1,1,0,1,0
1260972611,1,03,1,1,0,1,0
1260972612,1,01,1,3,0,1,0
1260972813,1,01,1,1,3,1,1
1260972813,1,02,1,1,0,1,0
1260972814,1,01,1,3,0,1,0
1260972814,1,02,1,3,0,1,0
1260972814,1,03,1,1,0,1,0
1260972814,1,04,1,1,0,1,0
1260972815,1,01,1,3,0,1,0
1260972815,1,02,1,3,3,1,1
1260972815,1,03,1,1,0,1,0
1260972816,1,02,1,1,0,1,0
1260972816,1,03,1,1,0,1,0
1260972817,1,01,1,1,0,1,0
1260972818,1,01,1,1,0,1,0
1260972818,1,02,1,3,0,1,0
1261002301,1,03,1,1,0,1,0
1261002302,1,01,1,1,0,1,0
1261002303,1,01,1,1,0,1,0
1261002304,1,01,1,1,0,1,0
1261002304,1,03,1,1,0,1,0
1261002305,1,02,1,3,1,1,1
1261002506,1,01,1,3,1,1,1
1261002506,1,03,1,1,1,1,1
1261002506,1,05,1,1,0,1,0
1261002506,1,06,1,1,0,1,0
1261002506,1,07,1,1,0,1,0
1261002508,1,01,1,1,3,1,1
1261002509,1,02,1,1,0,1,0
1261002509,1,03,1,1,3,1,1
1261002510,1,01,1,1,0,1,0
1261002510,1,02,1,3,1,1,1
1261002510,1,03,1,1,1,1,1
1261002711,1,01,1,3,0,1,0
1261002711,1,02,1,3,0,1,0
1261002713,1,01,1,3,0,1,0
1261002713,1,03,1,3,0,1,0
1261002713,1,04,1,1,0,1,0
1261002714,1,01,1,1,0,1,0
1261002714,1,02,1,1,0,1,0
1261002715,1,01,1,3,0,1,0
1261002715,1,02,1,3,0,1,0
1261002715,1,04,1,1,0,1,0
1261002916,1,01,1,1,0,1,0
1261002917,1,02,1,1,0,1,0
1261002917,1,03,1,1,0,1,0
1261002917,1,05,1,1,0,1,0
1261002918,1,01,1,1,0,1,0
1261002918,1,02,1,3,0,1,0
1261002919,1,01,1,1,0,1,0
1261002920,1,01,1,3,0,1,0
1261002920,1,02,1,3,1,1,1
1261007201,1,01,1,3,1,1,1
1261007201,1,02,1,3,1,1,1
1261007201,1,03,1,1,0,1,0
1261007201,1,04,1,1,0,1,0
1261007202,1,01,1,3,1,1,1
1261007202,1,02,1,1,0,1,0
1261007203,1,01,1,3,0,1,0
1261007203,1,02,1,3,0,1,0
1261007204,1,01,1,3,3,1,1
1261007205,1,01,1,1,3,1,1
1261007205,1,02,1,1,1,1,1
1261007406,1,01,1,3,1,1,1
1261007406,1,02,1,1,0,1,0
1261007406,1,03,1,1,0,1,0
1261007406,1,04,1,1,1,1,1
1261007406,1,05,1,1,1,1,1
1261007406,1,06,1,1,1,1,1
1261007407,1,01,1,3,1,1,1
1261007407,1,02,1,1,1,1,1
1261007407,1,03,1,1,0,1,0
1261007410,1,01,1,3,1,1,1
1261007410,1,02,1,1,1,1,1
1261007410,1,03,1,3,1,1,1
1261007410,1,04,1,1,1,1,1
1261007611,1,01,1,3,0,1,0
1261007611,1,02,1,1,0,1,0
1261007611,1,03,1,1,0,1,0
1261007611,1,04,1,1,0,1,0
1261007611,1,05,1,1,0,1,0
1261007611,1,06,1,1,0,1,0
1261007612,1,01,1,3,0,1,0
1261007612,1,02,1,1,0,1,0
1261007612,1,03,1,1,0,1,0
1261007613,1,01,1,3,0,1,0
1261007613,1,02,1,1,0,1,0
1261007613,1,03,1,3,1,1,1
1261007613,1,05,1,1,0,1,0
1261007614,1,01,1,3,0,1,0
1261007614,1,02,1,1,0,1,0
1261007614,1,03,1,1,0,1,0
1261007615,1,01,1,3,0,1,0
1261007615,1,02,1,1,0,1,0
1261007816,1,01,1,3,2,1,1
1261007816,1,02,1,1,1,1,1
1261007816,1,04,1,1,0,1,0
1261007816,1,06,1,1,1,1,1
1261007817,1,01,1,3,1,1,1
1261007817,1,02,1,1,0,1,0
1261007817,1,03,1,1,0,1,0
1261007817,1,05,1,1,0,1,0
1261007818,1,01,1,1,3,1,1
1261007819,1,01,1,3,0,1,0
1261007820,1,01,1,3,1,1,1
1261035201,1,01,1,1,0,1,0
1261035202,1,01,1,3,3,1,1
1261035203,1,01,1,3,0,1,0
1261035204,1,01,1,3,1,1,1
1261035204,1,02,1,3,0,1,0
1261035205,1,01,1,3,3,1,1
1261035205,1,02,1,1,0,1,0
1261035406,1,01,1,1,3,1,1
1261035406,1,02,1,1,0,1,0
1261035408,1,01,1,3,0,1,0
1261035408,1,02,1,1,1,1,1
1261035408,1,03,1,1,0,1,0
1261035410,1,01,1,3,0,1,0
1261035611,1,06,1,3,1,1,1
1261035611,1,07,1,1,0,1,0
1261035611,1,11,1,1,0,1,0
1261035612,1,01,1,1,0,1,0
1261035612,1,02,1,1,0,1,0
1261035613,1,01,1,3,0,1,0
1261035613,1,04,1,1,0,1,0
1261035613,1,05,1,1,1,1,1
1261035614,1,01,1,3,0,1,0
1261035614,1,02,1,3,1,1,1
1261035615,1,01,1,1,0,1,0
1261035615,1,03,1,3,0,1,0
1261035616,1,02,1,1,0,1,0
1261035616,1,03,1,1,0,1,0
1261035817,1,02,1,1,3,1,1
1261035817,1,03,1,1,0,1,0
1261035817,1,04,1,1,0,1,0
1261035818,1,01,1,1,3,1,1
1261035818,1,03,1,1,0,1,0
1261035819,1,01,1,3,0,1,0
1261035819,1,02,1,3,0,1,0
1261035819,1,03,1,1,0,1,0
1261035819,1,04,1,1,0,1,0
1261035820,1,02,1,1,0,1,0
1261035820,1,03,1,3,0,1,0
1261035821,1,01,1,3,0,1,0
1261035821,1,03,1,1,0,1,0
1261035821,1,04,1,1,0,1,0
1261082002,1,01,1,3,1,1,1
1261082002,1,02,1,1,0,1,0
1261082004,1,01,1,3,1,1,1
1261082004,1,02,1,1,0,1,0
1261082005,1,01,1,3,1,1,1
1261082306,1,01,1,3,3,1,1
1261082306,1,02,1,1,1,1,1
1261082307,1,01,1,3,3,1,1
1261082307,1,02,1,3,1,1,1
1261082307,1,03,1,1,0,1,0
1261082307,1,04,1,1,1,1,1
1261082307,1,05,1,1,1,1,1
1261082309,1,01,1,3,3,1,1
1261082309,1,02,1,3,1,1,1
1261082309,1,03,1,1,0,1,0
1261082309,1,04,1,1,0,1,0
1261082511,1,01,1,3,0,1,0
1261082511,1,02,1,1,0,1,0
1261082512,1,02,1,1,0,1,0
1261082513,1,03,1,1,0,1,0
1261082514,1,01,1,3,1,1,1
1261082515,1,01,1,3,0,1,0
1261082515,1,02,1,1,1,1,1
1261082515,1,03,1,1,1,1,1
1261082515,1,04,1,1,1,1,1
1261082716,1,01,1,3,0,1,0
1261082717,1,01,1,3,0,1,0
1261082717,1,03,1,1,0,1,0
1261082717,1,04,1,1,0,1,0
1261082719,1,01,1,3,0,1,0
1261082720,1,01,1,3,3,1,1
1261111017,1,01,1,3,0,1,0
1261111017,1,02,1,1,0,1,0
1261111018,1,01,1,3,0,1,0
1261111019,1,01,1,3,1,1,1
1261111019,1,02,1,1,0,1,0
1261111020,1,01,1,3,0,1,0
1261111020,1,02,1,1,0,1,0
1261111021,1,02,1,3,0,1,0
1261111021,1,04,1,3,1,1,1
1261111301,1,01,1,3,0,1,0
1261111302,1,01,1,3,1,1,1
1261111303,1,01,1,3,0,1,0
1261111303,1,03,1,1,0,1,0
1261111304,1,01,1,3,1,1,1
1261111305,1,01,1,3,3,1,1
1261111306,1,01,1,3,0,1,0
1261111507,1,01,1,3,0,1,0
1261111508,1,01,1,1,3,1,1
1261111508,1,02,1,1,0,1,0
1261111509,1,01,1,3,0,1,0
1261111510,1,01,1,3,0,1,0
1261111510,1,02,1,3,0,1,0
1261111510,1,03,1,1,0,1,0
1261111511,1,01,1,3,0,1,0
1261111511,1,02,1,1,1,1,1
1261111712,1,01,1,1,0,1,0
1261111714,1,01,1,3,0,1,0
1261111715,1,01,1,3,0,1,0
1261111716,1,02,1,3,0,1,0
1261174206,1,01,1,3,0,1,0
1261174206,1,02,1,1,0,1,0
1261174206,1,03,1,1,0,1,0
1261174206,1,04,1,1,0,1,0
1261174206,1,05,1,1,0,1,0
1261174207,1,01,1,3,1,1,1
1261174207,1,02,1,3,0,1,0
1261174207,1,03,1,1,0,1,0
1261174207,1,04,1,1,0,1,0
1261174208,1,01,1,3,0,1,0
1261174208,1,02,1,3,0,1,0
1261174208,1,03,1,1,0,1,0
1261174209,1,01,1,3,0,1,0
1261174209,1,02,1,1,0,1,0
1261174210,1,01,1,3,0,1,0
1261174210,1,02,1,1,0,1,0
1261174210,1,03,1,3,0,1,0
1261174210,1,05,1,1,0,1,0
1261174411,1,01,1,3,0,1,0
1261174412,1,01,1,3,3,1,1
1261174413,1,01,1,3,0,1,0
1261174413,1,02,1,1,0,1,0
1261174414,1,01,1,3,0,1,0
1261174414,1,02,1,3,0,1,0
1261174414,1,03,1,3,3,1,1
1261174414,1,07,1,1,0,1,0
1261174415,1,01,1,3,0,1,0
1261174618,1,01,1,1,3,1,1
1261174619,1,01,1,1,3,1,1
1261174619,1,02,1,1,0,1,0
1261174620,1,01,1,3,0,1,0
1261174901,1,01,1,1,3,1,1
1261174901,1,02,1,1,0,1,0
1261174903,1,01,1,1,0,1,0
1261174904,1,01,1,1,0,1,0
1261174905,1,01,1,3,0,1,0
1261178007,1,01,1,1,0,1,0
